hash_inn,y,probability
236832,12,0.35020924
131118,12,0.35020924
13236,12,0.35020924
32023,12,0.34033248
103233,12,0.23219219
94232,12,0.23219219
218824,34,0.18613951
243284,0,0.32232687
186741,12,0.30788305
139162,12,0.23219219
225325,12,0.3282511
48395,12,0.3282511
144862,12,0.3282511
220947,12,0.3282511
39899,12,0.35253692
25596,61,0.08220905
166653,39,0.22515164
114737,12,0.2809596
218309,12,0.21834825
124800,12,0.25767902
87644,12,0.14531644
33231,12,0.16868049
103864,34,0.16768527
87584,12,0.27336827
236107,34,0.16768527
252489,71,0.23925672
161452,34,0.16768527
122339,34,0.16768527
251983,12,0.25057673
46949,12,0.22841208
147224,12,0.27926275
123589,12,0.27926275
11581,12,0.17527623
48296,12,0.17900066
144694,12,0.59833854
179747,12,0.34806594
217654,12,0.18177469
11089,12,0.46440327
241230,12,0.47185475
182905,12,0.37613335
20807,12,0.3132157
122279,12,0.25519466
116342,12,0.21132354
70578,12,0.36860362
110841,12,0.27182308
251595,12,0.4253706
140960,12,0.30285886
222997,12,0.18177469
29582,34,0.1598032
202229,34,0.1598032
153649,12,0.26245084
168772,12,0.17912757
114694,12,0.31563348
84553,12,0.2969153
8569,12,0.21196753
150808,12,0.40506688
124803,52,0.26240873
234405,34,0.1598032
28208,12,0.23830368
100858,34,0.1598032
186521,47,0.38644603
144921,34,0.1598032
59203,34,0.1598032
154203,14,0.2124793
89260,34,0.1598032
213727,12,0.20344047
153820,12,0.16184011
171529,12,0.28482592
134061,12,0.3342794
193917,34,0.1598032
131594,12,0.26782846
196957,59,0.449407
222852,12,0.22183467
137443,14,0.32127455
136522,12,0.40928748
154363,12,0.35905164
59988,34,0.1598032
14484,12,0.32008603
88412,14,0.23901115
118875,76,0.15584983
218021,14,0.44797266
215664,12,0.23538242
10279,34,0.1598032
174757,14,0.31173545
98563,12,0.18180288
112167,12,0.3228364
15098,12,0.18334238
5608,12,0.18159576
61159,4,0.5476301
86185,12,0.24038254
124986,14,0.27346236
121517,12,0.34875378
82689,34,0.1598032
98947,12,0.17687492
218193,34,0.1598032
160722,12,0.18520832
156837,12,0.17672686
188584,12,0.22677231
20709,34,0.1598032
122141,12,0.29420006
161466,12,0.38597754
181487,12,0.38597754
103636,12,0.38597754
104380,12,0.38597754
202817,12,0.38597754
33255,12,0.33712098
210706,12,0.32508463
90117,12,0.30288428
39242,12,0.30288428
70058,12,0.30288428
90878,12,0.26054314
34979,14,0.45698246
83036,12,0.3301955
104637,12,0.15427777
147677,12,0.28974357
129062,12,0.27921697
24960,68,0.17122397
54419,12,0.3243688
121732,12,0.3243688
76434,12,0.3693589
15411,12,0.28352326
233648,12,0.35670915
141738,12,0.3243688
244609,12,0.32265624
171254,12,0.39942253
53079,12,0.28775367
193849,12,0.34674615
168499,12,0.4241283
137291,12,0.36938265
60548,12,0.28951356
28378,12,0.28775367
186819,12,0.28775367
134797,12,0.28775367
218696,12,0.28775367
104837,12,0.21170186
52548,12,0.3441358
249987,12,0.42156774
26592,12,0.27611643
201140,12,0.38489306
112476,12,0.35511947
90630,12,0.43680525
211556,12,0.6637372
169297,12,0.56648093
59141,12,0.3470329
34109,12,0.3470329
238077,12,0.3470329
185379,12,0.3470329
42651,12,0.4671581
1984,12,0.38411123
256481,12,0.38411123
116199,20,0.16776294
246506,12,0.3852027
119357,12,0.24896885
185129,12,0.25990403
97881,12,0.22993429
248180,12,0.22993429
8719,12,0.22993429
52324,12,0.21901557
25322,12,0.1702637
215695,12,0.22993429
218846,12,0.39119172
180356,12,0.2898075
132590,12,0.32570404
71930,12,0.24592341
203303,12,0.35760278
26072,12,0.18921867
16501,12,0.19213992
244948,12,0.2806654
239879,12,0.18921867
249099,12,0.18921867
153719,12,0.4172746
26084,12,0.4717315
252713,12,0.3732404
108944,12,0.3732404
227560,12,0.40178028
136307,12,0.44605815
70955,12,0.3732404
105029,12,0.37462234
23052,12,0.3567738
171132,12,0.3732404
97071,12,0.36008146
123450,12,0.3285764
33823,12,0.2614986
57017,12,0.45468813
215039,12,0.30856547
234679,12,0.4238919
213709,12,0.30856547
228090,12,0.37716526
40745,12,0.5012488
71317,12,0.6680922
60658,12,0.655867
125172,12,0.67521226
142843,12,0.6102175
72369,12,0.72602534
112932,12,0.5219325
79008,12,0.3758238
92810,12,0.33436814
35154,12,0.4582096
238866,12,0.30856547
131200,12,0.44422618
25443,12,0.5048065
232492,12,0.30856547
41435,12,0.577663
162507,12,0.30856547
210282,12,0.5097203
56769,12,0.30856547
143826,12,0.5751063
112247,12,0.30856547
87414,12,0.43932635
235125,12,0.30856547
202627,12,0.30856547
45877,12,0.6234888
235093,12,0.4528837
185728,12,0.5386805
129458,12,0.6191835
22858,12,0.55395216
183439,12,0.45206386
177470,12,0.30856547
151115,12,0.30856547
250643,12,0.73522115
222932,12,0.30856547
240151,12,0.5771897
29471,12,0.55417037
65204,12,0.51932424
82649,12,0.30856547
2309,12,0.53314584
234789,12,0.3746255
155384,12,0.5406114
73120,12,0.41212255
210242,12,0.30856547
210828,12,0.4064471
11618,12,0.53727895
186454,12,0.44140947
151880,12,0.30856547
49857,12,0.4271171
221109,12,0.54269797
87404,9,0.23524156
29932,12,0.5498875
37183,12,0.30856547
39189,12,0.46588257
164702,12,0.61897165
253130,12,0.46652502
1875,12,0.5658156
124229,12,0.57462114
249055,12,0.5545787
46966,12,0.5458018
112268,12,0.49354535
97960,12,0.34775603
115491,12,0.41402856
174883,12,0.34775603
18974,8,0.27086008
105034,12,0.46364835
102838,12,0.4738011
193290,12,0.38969216
65258,12,0.34775603
201174,34,0.13445973
228247,12,0.36113656
87060,12,0.5826585
104320,12,0.43421194
125195,12,0.36113656
25325,12,0.223043
126745,12,0.26069212
153046,12,0.28873324
220592,12,0.223043
166188,12,0.3878919
144084,12,0.34098643
185370,12,0.3588349
128307,12,0.21694125
155138,12,0.5357585
21800,12,0.223043
215170,12,0.38477227
27676,12,0.2867884
176407,12,0.16962145
176597,34,0.24287646
202367,34,0.21280125
222150,12,0.21803729
39895,34,0.21280125
89027,4,0.33898872
54198,12,0.43430346
249059,12,0.34054205
217193,34,0.23850676
138451,50,0.37627068
199282,18,0.1880882
64263,34,0.23850676
41116,34,0.23850676
141436,34,0.12235833
52849,12,0.16001984
243533,12,0.1568127
97034,34,0.1728597
157158,14,0.26371557
56143,34,0.13718505
170154,14,0.18243419
148300,12,0.25538507
179083,12,0.4872368
52807,12,0.46321362
51587,12,0.18908677
5222,12,0.16160934
218827,12,0.19418672
700,34,0.13718505
68652,12,0.26624283
130970,12,0.20961022
201720,14,0.15639211
65039,26,0.17157227
176241,12,0.1925241
131899,12,0.18695393
136620,12,0.15164518
155616,12,0.24828193
250233,34,0.13718505
255422,14,0.21189484
72485,12,0.49084765
55247,14,0.21276349
239277,12,0.14880195
125519,14,0.19279115
260045,34,0.13718505
79377,70,0.21833459
181666,12,0.20302212
235138,34,0.13718505
169498,12,0.1901549
196354,34,0.13718505
93934,14,0.5062867
211774,12,0.17678902
135513,52,0.3104126
55795,12,0.14712253
45732,12,0.2517504
191566,14,0.31335902
146878,14,0.28753215
106897,12,0.22297017
124737,46,0.25176024
82668,14,0.306211
222755,12,0.20858428
175077,34,0.13718505
133531,34,0.13718505
257027,12,0.1356366
152510,34,0.13718505
122776,14,0.25041357
57597,34,0.13718505
119039,12,0.21725257
18996,12,0.18502904
150208,14,0.16883932
153638,12,0.18732104
182845,12,0.25758764
35543,12,0.5806981
75497,4,0.21736817
81689,34,0.13718505
22346,34,0.13718505
81295,12,0.19395764
3945,12,0.15234648
31976,14,0.2731843
195743,12,0.15910193
225659,12,0.21899046
179854,12,0.27195674
44204,12,0.27195674
39978,12,0.27195674
237569,12,0.34770414
85687,12,0.3604302
185955,12,0.34043118
246483,12,0.27195674
35081,12,0.40632814
24798,12,0.23651132
242091,12,0.41246206
258324,12,0.3242397
234499,12,0.3929074
62106,34,0.1609927
122313,34,0.1609927
227265,14,0.24257249
161279,12,0.1790646
195334,14,0.51400244
61477,12,0.48767224
108462,54,0.18984364
115910,12,0.17854261
217855,52,0.14361408
125403,12,0.22673112
25386,12,0.30963346
191130,12,0.34100428
107121,12,0.31646597
102004,12,0.26861936
110699,12,0.36303467
110967,12,0.31132805
84817,12,0.3771528
34030,12,0.3771528
147848,12,0.39956638
143214,12,0.31653845
162989,12,0.23904862
139205,12,0.31823674
217507,12,0.40610823
210907,12,0.2833395
114800,14,0.21312964
148271,43,0.23962095
228137,12,0.34501037
17000,12,0.27390525
83326,14,0.21312964
44394,12,0.13394734
86958,14,0.21312964
113384,12,0.20600879
179137,12,0.32659435
246126,14,0.24854964
161221,12,0.19964337
203448,12,0.23904349
40724,12,0.29318348
44665,14,0.21312964
72276,14,0.1857073
134044,14,0.21312964
151607,14,0.19974448
192147,14,0.42738968
207468,12,0.2685029
185305,12,0.22183949
225878,12,0.15949894
256217,12,0.2455768
163377,12,0.37553683
189623,12,0.32336944
123999,14,0.34632972
11123,12,0.37553683
63608,12,0.26069322
201411,12,0.26069322
156548,12,0.2923184
55835,12,0.26069322
227862,12,0.26069322
188442,12,0.26069322
124615,12,0.38032418
204706,12,0.35020924
73222,12,0.3790898
160536,12,0.34789377
20766,12,0.42979586
256909,12,0.35020924
187863,12,0.35020924
221972,12,0.68668306
168858,12,0.21947558
100455,12,0.23219219
21525,12,0.3282511
224173,12,0.3282511
113388,62,0.1621598
103477,12,0.3899703
192309,12,0.21954829
20683,12,0.21954829
61862,12,0.21646376
97395,12,0.23932642
201052,34,0.16768527
260015,12,0.19936347
237561,12,0.29325077
28395,14,0.2378922
218666,12,0.21453382
226433,12,0.19957906
47433,34,0.16768527
77181,12,0.2214705
236022,12,0.17900066
34391,12,0.26853427
99195,12,0.27616775
99514,12,0.3874808
50210,12,0.41912678
158460,12,0.18177469
52658,20,0.55360085
93507,14,0.23189478
124128,12,0.45008978
5882,12,0.44869855
181313,12,0.4465985
225480,12,0.18177469
52427,12,0.2704265
54162,12,0.40780133
102080,12,0.2882932
165387,12,0.36926168
213343,12,0.38583136
170807,12,0.33117092
237069,12,0.50441504
238145,12,0.332328
78615,12,0.24772124
99043,12,0.26100835
200813,12,0.26100835
258925,14,0.28030857
249046,43,0.21906441
22685,34,0.1598032
118825,12,0.19776468
60790,34,0.1598032
229949,12,0.23978484
230577,12,0.23547581
63738,14,0.24902304
169168,34,0.1598032
242089,12,0.1733513
238058,12,0.3253799
11432,12,0.26168397
239809,12,0.25805208
85440,12,0.2260762
253623,14,0.20619397
199188,34,0.1598032
58310,12,0.26127762
210684,12,0.3215366
199086,12,0.16408275
224279,12,0.17456913
243792,12,0.18061729
45671,34,0.1598032
1558,12,0.569746
175700,12,0.21455392
125599,12,0.18044822
108913,12,0.31871054
50175,34,0.1598032
69881,34,0.1598032
34756,34,0.1598032
57810,34,0.1598032
144421,12,0.26210758
129188,12,0.26616147
14392,12,0.3064615
184020,12,0.30295974
252144,12,0.28149003
77152,14,0.19036046
257869,12,0.16582894
183189,12,0.26019347
251326,34,0.13641547
180152,12,0.2287885
54186,12,0.34811956
84892,34,0.1598032
107152,14,0.2853016
202820,12,0.22050087
129292,12,0.2935905
169041,12,0.48655814
116769,14,0.3127425
135996,12,0.29483378
50094,34,0.1598032
221392,12,0.57256484
213516,34,0.1598032
112141,12,0.41472313
1651,12,0.38597754
199678,12,0.39269054
195248,12,0.30288428
9111,12,0.32539582
167918,12,0.26054314
201952,62,0.23761374
55045,12,0.26054314
61596,12,0.24810378
35956,12,0.24810378
21158,12,0.2864374
136296,12,0.35979947
69610,12,0.41296417
31708,12,0.4222475
37023,12,0.43556672
157030,12,0.3243688
18827,12,0.3243688
13008,12,0.3243688
93281,12,0.4054937
183429,12,0.3243688
60298,12,0.24750784
3654,12,0.32265624
207912,12,0.34500578
100000,12,0.32265624
130243,12,0.2960365
16763,12,0.49509537
201880,12,0.58562607
125071,12,0.32265624
14349,12,0.41267613
163453,12,0.22933695
171304,12,0.28775367
133110,12,0.2588814
74843,12,0.28775367
220782,12,0.32657838
258657,12,0.28775367
196263,12,0.39912295
194216,12,0.28775367
188975,12,0.28775367
23611,12,0.33125204
7309,12,0.25830358
13014,12,0.27611643
80150,12,0.30979276
178196,12,0.50096077
34997,12,0.3470329
186542,12,0.49122947
115592,12,0.3470329
22873,12,0.4988175
7147,12,0.5449123
23651,12,0.378094
34854,12,0.42009592
112292,20,0.30081758
127099,61,0.20987292
34879,12,0.22993429
117203,12,0.3096487
24721,12,0.2898075
18695,12,0.17058152
93449,12,0.3659904
220932,12,0.24592341
89819,12,0.2680111
235254,12,0.18921867
137815,12,0.4597863
126914,12,0.18921867
103341,12,0.3732404
117498,12,0.35043284
18106,12,0.3732404
187589,12,0.34790483
248684,12,0.30605415
253455,12,0.3732404
3963,12,0.29972053
11487,12,0.29230678
16824,12,0.2614986
227441,12,0.37478325
590,12,0.2614986
192958,12,0.2614986
36634,12,0.2614986
240837,12,0.4950567
38033,12,0.44762635
195057,12,0.30856547
149171,12,0.57319283
96281,12,0.30856547
6218,12,0.64009744
149326,12,0.30856547
237959,12,0.30856547
184846,12,0.4838101
64466,12,0.57889605
55880,12,0.37696156
130102,12,0.30856547
151929,12,0.3971597
131343,12,0.39538833
3869,12,0.30856547
94107,12,0.32498854
217227,12,0.30856547
171901,12,0.35858664
254508,12,0.30856547
99071,12,0.57679516
42845,12,0.4442166
179194,12,0.60916203
91136,12,0.44662884
187858,12,0.47571522
135097,12,0.447124
231975,4,0.14609048
203734,12,0.30856547
146232,12,0.30856547
233949,34,0.1353143
165265,12,0.30856547
136967,12,0.30856547
61582,12,0.30856547
195682,12,0.66047114
85131,12,0.30856547
29314,12,0.30856547
172752,12,0.5842293
202387,12,0.30856547
41601,12,0.5368295
150825,12,0.3897054
241360,12,0.46702307
251680,12,0.39516357
124212,12,0.30856547
231084,12,0.5207157
66558,12,0.30856547
102237,12,0.53556633
231175,12,0.4321317
164614,4,0.099380635
117149,12,0.4869758
252701,12,0.34553975
255607,12,0.30856547
125622,12,0.52129114
254347,12,0.40752882
62579,12,0.61208653
26493,12,0.66055095
221211,12,0.34775603
110052,12,0.34775603
256005,12,0.3510192
21416,12,0.34775603
50162,12,0.39585748
235264,12,0.36114192
139008,12,0.41697773
159051,12,0.45330763
142277,12,0.39254606
33458,12,0.34775603
168234,12,0.48119518
149612,12,0.5381211
52360,12,0.34775603
195571,12,0.34775603
181852,12,0.5561357
184967,12,0.5169271
120069,12,0.36113656
207512,12,0.223043
1216,12,0.33658424
61450,12,0.25620848
52465,12,0.4373831
16496,12,0.42890966
34460,12,0.223043
162791,12,0.26288065
190915,12,0.223043
193459,12,0.223043
17511,12,0.34822923
196971,12,0.3401463
168605,12,0.26313654
133512,12,0.6157005
86705,34,0.24287646
172430,12,0.22561996
173039,14,0.4071677
23453,34,0.21280125
81733,14,0.13143273
97239,14,0.4488362
247290,12,0.21203634
68514,34,0.21280125
207587,12,0.57354546
66744,12,0.19723475
280,34,0.21280125
216202,12,0.1768919
250882,12,0.37718078
148334,52,0.10496252
106592,12,0.5872999
69164,34,0.23850676
91132,12,0.25515014
87339,14,0.37571943
227058,34,0.13718505
8217,12,0.18398911
43882,12,0.1663283
102758,34,0.13718505
125958,34,0.13718505
179122,34,0.13718505
157227,12,0.187626
86741,12,0.2693213
211186,12,0.13377008
844,12,0.1873412
12860,12,0.26254487
253776,14,0.22089443
176705,34,0.13718505
249844,12,0.16145469
58343,12,0.2700883
102902,12,0.20952351
189098,12,0.20714049
218356,12,0.32453328
243590,34,0.13718505
118952,12,0.3667572
85748,14,0.541884
208022,14,0.1537314
31088,34,0.13718505
241884,34,0.13718505
16367,12,0.29162022
239462,12,0.23486707
91787,52,0.26295987
116364,12,0.20441051
105784,12,0.1732041
74239,12,0.1330487
46982,12,0.25212383
156627,12,0.15942308
224233,34,0.30188033
249961,12,0.42145184
183544,12,0.3544899
80442,34,0.13718505
226335,34,0.13718505
129726,12,0.15778202
71029,34,0.13718505
248672,12,0.1814885
123550,47,0.26202774
142793,34,0.13718505
227553,14,0.23089688
235789,12,0.20067747
168905,12,0.33443213
150137,34,0.13718505
142369,12,0.18448728
173242,12,0.25753826
174370,12,0.15905687
102432,12,0.2894114
9010,34,0.13718505
2521,34,0.13718505
252622,12,0.16894524
245783,12,0.15103664
160440,12,0.1358506
5923,34,0.13718505
102853,12,0.3935091
133336,4,0.1403376
69411,12,0.18591939
28449,12,0.1602863
195963,12,0.1873365
141639,12,0.27195674
212271,12,0.27195674
194957,12,0.40447307
154054,12,0.420984
222761,12,0.25081378
78611,52,0.14482968
17797,52,0.16525094
540,12,0.1410437
154300,34,0.1609927
13341,12,0.117220365
61892,52,0.26600513
226362,12,0.46669972
18848,52,0.17942509
209385,12,0.15242106
236864,52,0.2028082
141406,12,0.20309013
127652,12,0.21961384
31448,12,0.22129329
93133,12,0.30963346
25814,12,0.30963346
92631,12,0.30963346
128992,12,0.31843832
25068,12,0.28326622
58237,12,0.36861125
244353,12,0.26861936
191175,12,0.3771528
205423,12,0.3771528
123855,34,0.27487528
194822,12,0.31583464
253192,12,0.31347188
50782,12,0.31347188
85952,12,0.31347188
75992,12,0.31347188
215838,12,0.4297628
157287,12,0.2833395
105408,14,0.4442809
156501,14,0.21312964
163818,12,0.26685894
212882,14,0.21312964
29495,34,0.1779707
216108,14,0.2412068
224600,12,0.36394694
107695,12,0.31990927
135395,14,0.21312964
213517,12,0.44407675
187761,14,0.21312964
38714,14,0.25107288
140644,12,0.26887023
60906,14,0.21312964
92942,14,0.4794094
176546,14,0.21312964
237124,14,0.21312964
76087,12,0.15992917
25926,14,0.21312964
186990,12,0.2074591
127827,12,0.21375538
255227,12,0.28505585
161441,12,0.22144592
425,14,0.22967255
20628,12,0.21566576
115167,12,0.25010076
156826,12,0.35650337
220819,14,0.29241595
50204,14,0.23513691
239943,14,0.21312964
181258,12,0.45870584
255182,14,0.21312964
107690,12,0.19393598
56954,12,0.19271754
33494,12,0.31755945
47404,4,0.36093923
81112,12,0.4194278
9982,12,0.26069322
153186,12,0.19175494
52904,12,0.33795384
210170,12,0.5276924
253090,12,0.42515534
193681,12,0.50298125
239059,12,0.35020924
231932,12,0.4069701
156164,12,0.32760102
55428,12,0.44037554
57567,12,0.23219219
155649,12,0.23219219
21570,12,0.21954829
235074,12,0.16448286
162454,12,0.2809596
